table	offset	size	member	type	field_type	count	flags	layer	tier	writers	readers
CAI_BaseNPCTroika	0x1476	0x1	m_bIsFrenzyGrapple	bool	FIELD_BOOLEAN	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x1478	0x4	m_flBreakGrappleTimer	float	FIELD_TIME	1		CBaseCombatCharacter	datamap	1	1
CAI_BaseNPCTroika	0x147c	0x4	m_flGrappleDamageTimer	float	FIELD_TIME	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x1480	0x1	m_bIsBCCTargetable	bool	FIELD_BOOLEAN	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x1481	0x1	m_bIsAlive	bool	FIELD_BOOLEAN	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x1482	0x1	m_bNeverMeleeOpponent	bool	FIELD_BOOLEAN	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x1484	0x4	m_nMotionTrail	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x1488	0x4	m_flSpeedScale	float	FIELD_FLOAT	1		CBaseCombatCharacter	datamap	1	2
CAI_BaseNPCTroika	0x148c	0x4	m_flJumpStartTime	float	FIELD_TIME	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x1490	0x4	m_flNextFeedPulse	float	FIELD_TIME	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x1494	0x4	m_flNextFeedDuration	float	FIELD_FLOAT	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x1498	0x4	m_flFeedStartTime	float	FIELD_TIME	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x149c		m_hFeedTarget	EHANDLE		1		CBaseCombatCharacter	doc	3	4
CAI_BaseNPCTroika	0x14a0	0x4	m_iBloodStolen	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x14a4	0x4	m_iCurBloodStolenMod	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x14a8		m_bFeedContinuation	bool		1		CBaseCombatCharacter	doc	2	0
CAI_BaseNPCTroika	0x14a9		m_bInFeedInterrupt	bool		1		CBaseCombatCharacter	doc	2	1
CAI_BaseNPCTroika	0x14aa		m_bPrayerHasTarget	bool		1		CBaseCombatCharacter	walked	2	0
CAI_BaseNPCTroika	0x14ac		m_hPrayerTarget	EHANDLE		1		CBaseCombatCharacter	walked	2	0
CAI_BaseNPCTroika	0x14b0	0x4	m_aCurWpnActivity	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x14b4	0x4	m_aNextWpnActivity	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x14b8	0x4	m_bfAINPCFlags	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap	13	18
CAI_BaseNPCTroika	0x14bc	0x4	m_bfAINPCFlags2	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap	7	10
CAI_BaseNPCTroika	0x14c0	0x14	m_disciplineVisuals	CUtlVector<CHandle<CBaseEntity>>	FIELD_CUSTOM	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x14c4		m_disciplineVisuals.m_Memory.m_nAllocationCount	int		1		CBaseCombatCharacter	interior	4	0
CAI_BaseNPCTroika	0x14c8		m_disciplineVisuals.m_Memory.m_nGrowSize	int		1		CBaseCombatCharacter	interior	1	3
CAI_BaseNPCTroika	0x14cc		m_disciplineVisuals.m_Size	int		1		CBaseCombatCharacter	interior	3	3
CAI_BaseNPCTroika	0x14d0		m_disciplineVisuals.m_pElements	T*		1		CBaseCombatCharacter	interior	4	0
CAI_BaseNPCTroika	0x14d4	0x4	m_nLastObfuscateLevel	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x14d8	0x4	m_bitsObfuscateRules	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x14dc	0x1	m_bMeetsObfuscateRules	bool	FIELD_BOOLEAN	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x14e0	0x4	m_flObfBrokeSafeTime	float	FIELD_TIME	1		CBaseCombatCharacter	datamap	2	1
CAI_BaseNPCTroika	0x14e4	0x20	m_clientAuraCount	char	FIELD_CHARACTER	32		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x1504	0x18	m_OnBarterClose	COutputEvent	FIELD_CUSTOM	1	KEY OUTPUT key=OnBarterClose	CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x151c	0x18	m_OnSellWeapon	COutputEvent	FIELD_CUSTOM	1	KEY OUTPUT key=OnSellWeapon	CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x1534		m_GrappleSavedMoveType	int		1		CBaseCombatCharacter	walked	1	1
CAI_BaseNPCTroika	0x1538		m_GrapplePartner	EHANDLE		1		CBaseCombatCharacter	walked	3	25
CAI_BaseNPCTroika	0x153c		m_GrappleRole	int		1		CBaseCombatCharacter	walked	3	24
CAI_BaseNPCTroika	0x1540		m_GrappleType	int		1		CBaseCombatCharacter	walked	2	10
CAI_BaseNPCTroika	0x1544		m_GrapplePosition	int		1		CBaseCombatCharacter	walked	2	2
CAI_BaseNPCTroika	0x1548		m_vecGrappleSavedOrigin	Vector		1		CBaseCombatCharacter	walked	1	1
CAI_BaseNPCTroika	0x154c		m_vecGrappleSavedOrigin.y	float		1		CBaseCombatCharacter	walked	1	0
CAI_BaseNPCTroika	0x1550		m_vecGrappleSavedOrigin.z	float		1		CBaseCombatCharacter	walked	1	1
CAI_BaseNPCTroika	0x1554		m_bGrappleHolsteredWeapon	bool		1		CBaseCombatCharacter	walked	1	1
CAI_BaseNPCTroika	0x1558		m_hGrappleAnimDriver	EHANDLE		1		CBaseCombatCharacter	walked	3	0
CAI_BaseNPCTroika	0x155c	0x4	m_hProteanTransformOther	EHANDLE	FIELD_EHANDLE	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x1560	0x4	m_flProteanTransformStartTime	float	FIELD_TIME	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x1564	0x4	m_flNextAttack	float	FIELD_TIME	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x1568	0x4	m_eHull	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap	16	7
CAI_BaseNPCTroika	0x156c		m_eDefaultHull	int		1		CBaseCombatCharacter	walked	19	1
CAI_BaseNPCTroika	0x1570	0x4	m_bloodColor	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x1574	0x4	m_flFieldOfView	float	FIELD_FLOAT	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x1578	0xc	m_HackedGunPos	Vector	FIELD_VECTOR	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x157c		m_HackedGunPos.y	float		1		CBaseCombatCharacter	interior	1	0
CAI_BaseNPCTroika	0x1580		m_HackedGunPos.z	float		1		CBaseCombatCharacter	interior	1	0
CAI_BaseNPCTroika	0x1584	0x4	m_RelationshipString	string_t	FIELD_STRING	1	KEY key=Relationship	CBaseCombatCharacter	datamap	0	2
CAI_BaseNPCTroika	0x1588	0x1	m_bCanSwitchWeapons	bool	FIELD_BOOLEAN	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x1589	0x1	m_bCantDropWeapons	bool	FIELD_BOOLEAN	1	KEY key=cantdropweapons	CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x158c	0x4	m_LootableType	int	FIELD_INTEGER	1	KEY key=lootable_type	CBaseCombatCharacter	datamap	2	0
CAI_BaseNPCTroika	0x1590		m_bCutsceneForceLOD	bool		1		CBaseCombatCharacter	walked	3	0
CAI_BaseNPCTroika	0x1594	0x4	m_LastHitGroup	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x1598	0xc	m_Relationship	custom	FIELD_CUSTOM	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x159c	0x4	m_nMaxRelationships	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x15a0	0x4	m_nNumRelationships	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x15a4	0x80	m_iAmmo	int	FIELD_INTEGER	32		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x1624	0x380	m_hMyWeapons	EHANDLE	FIELD_EHANDLE	224		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x19a4	0x4	m_hActiveWeapon	EHANDLE	FIELD_EHANDLE	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x19a8	0x4	m_flMeltExpansionTime	float	FIELD_FLOAT	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x19ac	0x4	m_flMeltMaxExpand	float	FIELD_FLOAT	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x19b0		CAI_DefMovementSink::vftable	vftable*		1		CBaseCombatCharacter	walked	62	0
CAI_BaseNPCTroika	0x19b4		m_ExtendedSaveHeader	AIExtendedSaveHeader_t		1		CBaseCombatCharacter	walked	1	2
CAI_BaseNPCTroika	0x19b4		m_ExtendedSaveHeader.version	short		1		CBaseCombatCharacter	walked		
CAI_BaseNPCTroika	0x19b8		m_ExtendedSaveHeader.flags	unsigned int		1		CBaseCombatCharacter	walked	1	1
CAI_BaseNPCTroika	0x19bc		m_ExtendedSaveHeader.szSchedule	char[128]		128		CBaseCombatCharacter	walked	0	1
CAI_BaseNPCTroika	0x1a3c		m_ExtendedSaveHeader.scheduleCrc	CRC32_t		1		CBaseCombatCharacter	walked	0	1
CAI_BaseNPCTroika	0x1a40	0x1	m_bShouldMove	bool	FIELD_BOOLEAN	1		CAI_BaseNPC	datamap	1	0
CAI_BaseNPCTroika	0x1a44	0x4	m_iCollisionMask	int	FIELD_INTEGER	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1a48		m_DeferredDeathInfo	CTakeDamageInfo		1		CAI_BaseNPC	doc	1	0
CAI_BaseNPCTroika	0x1a48		m_DeferredDeathInfo.m_pVDmg	CVDmg_t*		1		CAI_BaseNPC	walked		
CAI_BaseNPCTroika	0x1a4c		m_DeferredDeathInfo.m_flScale04	float		1		CAI_BaseNPC	unsettled	1	0
CAI_BaseNPCTroika	0x1a50		m_DeferredDeathInfo.m_flScale08	float		1		CAI_BaseNPC	unsettled	1	0
CAI_BaseNPCTroika	0x1a54		m_DeferredDeathInfo.m_flScale0C	float		1		CAI_BaseNPC	unsettled	1	0
CAI_BaseNPCTroika	0x1a58		m_DeferredDeathInfo.m_vecDamageForce	Vector		1		CAI_BaseNPC	walked	0	1
CAI_BaseNPCTroika	0x1a64		m_DeferredDeathInfo.m_vecDamagePosition	Vector		1		CAI_BaseNPC	walked	0	1
CAI_BaseNPCTroika	0x1a70		m_DeferredDeathInfo.m_pInflictor	CBaseEntity*		1		CAI_BaseNPC	walked	1	0
CAI_BaseNPCTroika	0x1a74		m_DeferredDeathInfo.m_pAttacker	CBaseEntity*		1		CAI_BaseNPC	walked	1	0
CAI_BaseNPCTroika	0x1a78		m_DeferredDeathInfo.m_flDamage	float		1		CAI_BaseNPC	walked	1	0
CAI_BaseNPCTroika	0x1a7c		m_DeferredDeathInfo.m_flMaxDamage	float		1		CAI_BaseNPC	walked	1	0
CAI_BaseNPCTroika	0x1a80		m_DeferredDeathInfo.m_bitsDamageType	int		1		CAI_BaseNPC	walked	1	0
CAI_BaseNPCTroika	0x1a84		m_DeferredDeathInfo.m_iDamageCustom	int		1		CAI_BaseNPC	walked	1	0
CAI_BaseNPCTroika	0x1a88		m_DeferredDeathInfo.m_iAmmoType	int		1		CAI_BaseNPC	walked	1	0
CAI_BaseNPCTroika	0x1a8c		m_DeferredDeathInfo.m_flScale44	float		1		CAI_BaseNPC	unsettled	1	0
CAI_BaseNPCTroika	0x1a90		m_DeferredDeathInfo.m_bFlag48	bool		1		CAI_BaseNPC	unsettled	1	0
CAI_BaseNPCTroika	0x1a91		m_DeferredDeathInfo.m_bFlag49	bool		1		CAI_BaseNPC	unsettled	1	0
CAI_BaseNPCTroika	0x1a92		m_DeferredDeathInfo.m_bFlag4A	bool		1		CAI_BaseNPC	unsettled	1	0
CAI_BaseNPCTroika	0x1a94	0x4	m_hLastEnemy	EHANDLE	FIELD_EHANDLE	1		CAI_BaseNPC	datamap	2	0
CAI_BaseNPCTroika	0x1a98	0x4	m_altEquipment	string_t	FIELD_STRING	1	KEY key=alternateequipment	CAI_BaseNPC	datamap	4	1
CAI_BaseNPCTroika	0x1a9c	0x44	m_DelayedConditionList	CAI_DelayedConditionList	FIELD_EMBEDDED	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1a9c	0x8	m_DelayedConditionList.m_dcList[0]	CAI_DelayedCondition	FIELD_EMBEDDED	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1a9c	0x4	m_DelayedConditionList.m_dcList[0].m_iCondition	int	FIELD_INTEGER	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1aa0	0x4	m_DelayedConditionList.m_dcList[0].m_flTriggerTime	float	FIELD_TIME	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1aa4	0x8	m_DelayedConditionList.m_dcList[1]	CAI_DelayedCondition	FIELD_EMBEDDED	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1aa4	0x4	m_DelayedConditionList.m_dcList[1].m_iCondition	int	FIELD_INTEGER	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1aa8	0x4	m_DelayedConditionList.m_dcList[1].m_flTriggerTime	float	FIELD_TIME	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1aac	0x8	m_DelayedConditionList.m_dcList[2]	CAI_DelayedCondition	FIELD_EMBEDDED	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1aac	0x4	m_DelayedConditionList.m_dcList[2].m_iCondition	int	FIELD_INTEGER	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1ab0	0x4	m_DelayedConditionList.m_dcList[2].m_flTriggerTime	float	FIELD_TIME	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1ab4	0x8	m_DelayedConditionList.m_dcList[3]	CAI_DelayedCondition	FIELD_EMBEDDED	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1ab4	0x4	m_DelayedConditionList.m_dcList[3].m_iCondition	int	FIELD_INTEGER	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1ab8	0x4	m_DelayedConditionList.m_dcList[3].m_flTriggerTime	float	FIELD_TIME	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1abc	0x8	m_DelayedConditionList.m_dcList[4]	CAI_DelayedCondition	FIELD_EMBEDDED	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1abc	0x4	m_DelayedConditionList.m_dcList[4].m_iCondition	int	FIELD_INTEGER	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1ac0	0x4	m_DelayedConditionList.m_dcList[4].m_flTriggerTime	float	FIELD_TIME	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1ac4	0x8	m_DelayedConditionList.m_dcList[5]	CAI_DelayedCondition	FIELD_EMBEDDED	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1ac4	0x4	m_DelayedConditionList.m_dcList[5].m_iCondition	int	FIELD_INTEGER	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1ac8	0x4	m_DelayedConditionList.m_dcList[5].m_flTriggerTime	float	FIELD_TIME	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1acc	0x8	m_DelayedConditionList.m_dcList[6]	CAI_DelayedCondition	FIELD_EMBEDDED	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1acc	0x4	m_DelayedConditionList.m_dcList[6].m_iCondition	int	FIELD_INTEGER	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1ad0	0x4	m_DelayedConditionList.m_dcList[6].m_flTriggerTime	float	FIELD_TIME	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1ad4	0x8	m_DelayedConditionList.m_dcList[7]	CAI_DelayedCondition	FIELD_EMBEDDED	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1ad4	0x4	m_DelayedConditionList.m_dcList[7].m_iCondition	int	FIELD_INTEGER	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1ad8	0x4	m_DelayedConditionList.m_dcList[7].m_flTriggerTime	float	FIELD_TIME	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1adc	0x4	m_DelayedConditionList.m_iCount	int	FIELD_INTEGER	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1ae0	0x44	m_DelayedSoundConditionList	CAI_DelayedConditionList	FIELD_EMBEDDED	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1ae0	0x8	m_DelayedSoundConditionList.m_dcList[0]	CAI_DelayedCondition	FIELD_EMBEDDED	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1ae0	0x4	m_DelayedSoundConditionList.m_dcList[0].m_iCondition	int	FIELD_INTEGER	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1ae4	0x4	m_DelayedSoundConditionList.m_dcList[0].m_flTriggerTime	float	FIELD_TIME	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1ae8	0x8	m_DelayedSoundConditionList.m_dcList[1]	CAI_DelayedCondition	FIELD_EMBEDDED	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1ae8	0x4	m_DelayedSoundConditionList.m_dcList[1].m_iCondition	int	FIELD_INTEGER	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1aec	0x4	m_DelayedSoundConditionList.m_dcList[1].m_flTriggerTime	float	FIELD_TIME	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1af0	0x8	m_DelayedSoundConditionList.m_dcList[2]	CAI_DelayedCondition	FIELD_EMBEDDED	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1af0	0x4	m_DelayedSoundConditionList.m_dcList[2].m_iCondition	int	FIELD_INTEGER	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1af4	0x4	m_DelayedSoundConditionList.m_dcList[2].m_flTriggerTime	float	FIELD_TIME	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1af8	0x8	m_DelayedSoundConditionList.m_dcList[3]	CAI_DelayedCondition	FIELD_EMBEDDED	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1af8	0x4	m_DelayedSoundConditionList.m_dcList[3].m_iCondition	int	FIELD_INTEGER	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1afc	0x4	m_DelayedSoundConditionList.m_dcList[3].m_flTriggerTime	float	FIELD_TIME	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1b00	0x8	m_DelayedSoundConditionList.m_dcList[4]	CAI_DelayedCondition	FIELD_EMBEDDED	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1b00	0x4	m_DelayedSoundConditionList.m_dcList[4].m_iCondition	int	FIELD_INTEGER	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1b04	0x4	m_DelayedSoundConditionList.m_dcList[4].m_flTriggerTime	float	FIELD_TIME	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1b08	0x8	m_DelayedSoundConditionList.m_dcList[5]	CAI_DelayedCondition	FIELD_EMBEDDED	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1b08	0x4	m_DelayedSoundConditionList.m_dcList[5].m_iCondition	int	FIELD_INTEGER	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1b0c	0x4	m_DelayedSoundConditionList.m_dcList[5].m_flTriggerTime	float	FIELD_TIME	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1b10	0x8	m_DelayedSoundConditionList.m_dcList[6]	CAI_DelayedCondition	FIELD_EMBEDDED	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1b10	0x4	m_DelayedSoundConditionList.m_dcList[6].m_iCondition	int	FIELD_INTEGER	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1b14	0x4	m_DelayedSoundConditionList.m_dcList[6].m_flTriggerTime	float	FIELD_TIME	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1b18	0x8	m_DelayedSoundConditionList.m_dcList[7]	CAI_DelayedCondition	FIELD_EMBEDDED	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1b18	0x4	m_DelayedSoundConditionList.m_dcList[7].m_iCondition	int	FIELD_INTEGER	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1b1c	0x4	m_DelayedSoundConditionList.m_dcList[7].m_flTriggerTime	float	FIELD_TIME	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1b20	0x4	m_DelayedSoundConditionList.m_iCount	int	FIELD_INTEGER	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1b24	0x4	m_flCacheInterruptTime	float	FIELD_TIME	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1b28	0x1	m_bForceStateChange	bool	FIELD_BOOLEAN	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x1b2c		m_SelectScheduleTrace	AIDebugTrace_t		1		CAI_BaseNPC	walked	39	0
CAI_BaseNPCTroika	0x1b2c		m_SelectScheduleTrace.m_iSelector	int		1		CAI_BaseNPC	walked		
CAI_BaseNPCTroika	0x1b30		m_SelectScheduleTrace.m_pszFile	const char*		1		CAI_BaseNPC	walked	69	0
CAI_BaseNPCTroika	0x1b34		m_SelectScheduleTrace.m_iLine	int		1		CAI_BaseNPC	walked	69	0
CAI_BaseNPCTroika	0x1b38		m_SelectIdealStateTrace	AIDebugTrace_t		1		CAI_BaseNPC	walked	28	0
CAI_BaseNPCTroika	0x1b38		m_SelectIdealStateTrace.m_iSelector	int		1		CAI_BaseNPC	walked		
CAI_BaseNPCTroika	0x1b3c		m_SelectIdealStateTrace.m_pszFile	const char*		1		CAI_BaseNPC	walked	28	0
CAI_BaseNPCTroika	0x1b40		m_SelectIdealStateTrace.m_iLine	int		1		CAI_BaseNPC	walked	28	0
CAI_BaseNPCTroika	0x1b44		m_TaskFailTrace	AIDebugFileLine_t		1		CAI_BaseNPC	walked	33	0
CAI_BaseNPCTroika	0x1b44		m_TaskFailTrace.m_pszFile	const char*		1		CAI_BaseNPC	walked		
CAI_BaseNPCTroika	0x1b48		m_TaskFailTrace.m_iLine	int		1		CAI_BaseNPC	walked	33	0
CAI_BaseNPCTroika	0x1b4c		m_bRanAI	bool		1		CAI_BaseNPC	walked	2	0
CAI_BaseNPCTroika	0x1b4d		m_bUnknown1b4d	bool		1		CAI_BaseNPC	unsettled	1	0
CAI_BaseNPCTroika	0x1b4e		m_szDebugBuffer	char[16384]		16384		CAI_BaseNPC	walked	0	1
CAI_BaseNPCTroika	0x5b50		m_iDebugBufferPos	int		1		CAI_BaseNPC	walked	2	1
CAI_BaseNPCTroika	0x5b54		m_bDebugBufferWrapped	bool		1		CAI_BaseNPC	walked		
CAI_BaseNPCTroika	0x5b55		m_bDumpDebugBuffer	bool		1		CAI_BaseNPC	walked	4	3
CAI_BaseNPCTroika	0x5b58		m_iUnknown5b58	int		1		CAI_BaseNPC	unsettled	2	0
CAI_BaseNPCTroika	0x5b5c		m_flNPCInitTime	float		1		CAI_BaseNPC	walked	2	0
CAI_BaseNPCTroika	0x5b60	0x4	m_flNextDoorUseTime	float	FIELD_TIME	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x5b64	0x4	m_bfNPCStateFlags	int	FIELD_INTEGER	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x5b68	0x4	m_hLastSeenHateEnt	EHANDLE	FIELD_EHANDLE	1		CAI_BaseNPC	datamap	1	0
CAI_BaseNPCTroika	0x5b6c	0x4	m_hLastSeenFearEnt	EHANDLE	FIELD_EHANDLE	1		CAI_BaseNPC	datamap	1	0
CAI_BaseNPCTroika	0x5b70	0x4	m_hLastSeenDislikeEnt	EHANDLE	FIELD_EHANDLE	1		CAI_BaseNPC	datamap	1	0
CAI_BaseNPCTroika	0x5b74	0x4	m_hLastSeenNemesisEnt	EHANDLE	FIELD_EHANDLE	1		CAI_BaseNPC	datamap	1	0
CAI_BaseNPCTroika	0x5b78	0x4	m_hLastHeardEnt	EHANDLE	FIELD_EHANDLE	1		CAI_BaseNPC	datamap	1	0
CAI_BaseNPCTroika	0x5b7c	0x4	m_hLastDamageEnt	EHANDLE	FIELD_EHANDLE	1		CAI_BaseNPC	datamap	1	0
CAI_BaseNPCTroika	0x5b80	0x1	m_bCondTookDamage	bool	FIELD_BOOLEAN	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x5b84	0x4	m_bfNPCFrenziedFlags	int	FIELD_INTEGER	1		CAI_BaseNPC	datamap	3	6
CAI_BaseNPCTroika	0x5b88	0x4	m_flWeaponBlockedByFriendTimer	float	FIELD_TIME	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x5b8c	0x4	m_flExtendedBlockedByFriendTimer	float	FIELD_TIME	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x5b90		m_pSurfaceData	surfacedata_t*		1		CAI_BaseNPC	doc	4	1
CAI_BaseNPCTroika	0x5b94	0x4	m_RelativeEyeTarget	int	FIELD_INTEGER	1		CAI_BaseNPC	datamap	2	0
CAI_BaseNPCTroika	0x5b98	0x4	m_eEnemyOccludedCheck	int	FIELD_INTEGER	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x5b9c	0xc	m_vecLastDamageAttackPos	Vector	FIELD_VECTOR	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x5ba8	0x4	m_hShootTargetOverride	EHANDLE	FIELD_EHANDLE	1		CAI_BaseNPC	datamap	1	2
CAI_BaseNPCTroika	0x5bac	0x4	m_flSpecialDistanceAccum	float	FIELD_FLOAT	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x5bb0	0x4	m_iSquadDisconnected	int	FIELD_INTEGER	1		CAI_BaseNPC	datamap	0	4
CAI_BaseNPCTroika	0x5bb4	0x4	m_iIsOblivious	int	FIELD_INTEGER	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x5bb8	0x1	m_bDidMaintainSchedule	bool	FIELD_BOOLEAN	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x5bbc	0x4	m_flBurstShootPauseMin	float	FIELD_FLOAT	1		CAI_BaseNPC	datamap	1	0
CAI_BaseNPCTroika	0x5bc0	0x4	m_flBurstShootPauseMax	float	FIELD_FLOAT	1		CAI_BaseNPC	datamap	1	0
CAI_BaseNPCTroika	0x5bc4	0x1	m_bInChoreoScene	bool	FIELD_BOOLEAN	1		CAI_BaseNPC	datamap		
CAI_BaseNPCTroika	0x5bc5	0x1	m_bEnemyWentOccluded	bool	FIELD_BOOLEAN	1		CAI_BaseNPC	datamap		
